result,matchday,home_form_pts,home_form_gf,home_form_ga,home_form_gd,home_form_wins,home_form_draws,away_form_pts,away_form_gf,away_form_ga,away_form_gd,away_form_wins,away_form_draws,home_home_pts,home_home_gd,away_away_pts,away_away_gd,pts_diff,gd_diff,home_position,away_position,position_diff,home_league_pts,away_league_pts,league_pts_diff,home_league_gd,away_league_gd,elo_home,elo_away,elo_diff,home_shots_avg,home_shots_against_avg,home_sot_avg,home_sot_against_avg,away_shots_avg,away_shots_against_avg,away_sot_avg,away_sot_against_avg,shots_diff,sot_diff,corners_diff
D,20,6,6.0,7.0,-1.0,2,0,10,11.0,7.0,4.0,3,1,4,2.0,2,-2.0,-4,-5.0,15,6,-9,8,11,-3,-1.0,3.0,1485.2206397142058,1516.2936451985654,-31.073005484359555,13.0,12.4,3.4,4.4,13.0,11.2,4.6,4.0,0.0,-1.1999999999999997,0
H,20,10,11.0,6.0,5.0,3,1,11,13.0,6.0,7.0,3,2,6,1.0,10,6.0,-1,-2.0,4,2,-2,13,17,-4,4.0,10.0,1512.9860251018297,1560.8737983216586,-47.88777321982889,15.0,11.4,4.8,4.0,19.6,11.2,7.4,4.2,-4.600000000000001,-2.6000000000000005,0
D,20,7,8.0,6.0,2.0,2,1,7,6.0,6.0,0.0,2,1,5,2.0,4,-2.0,0,2.0,14,16,2,9,8,1,-1.0,-3.0,1486.647801393126,1475.385052447829,11.26274894529729,11.4,13.8,3.4,4.2,11.6,12.8,3.6,3.4,-0.1999999999999993,-0.20000000000000018,0
H,20,2,5.0,9.0,-4.0,0,2,7,8.0,8.0,0.0,2,1,7,3.0,3,-4.0,-5,-4.0,8,15,7,11,9,2,1.0,-2.0,1491.533141768099,1481.3349792393074,10.198162528791729,9.4,16.2,3.0,4.6,10.4,17.0,3.0,5.0,-1.0,0.0,0
H,20,12,15.0,2.0,13.0,4,0,7,6.0,7.0,-1.0,2,1,10,13.0,5,-1.0,5,14.0,3,9,6,16,11,5,14.0,-1.0,1542.8435521589863,1501.6642160193144,41.17933613967216,13.4,9.0,6.8,2.6,14.4,13.2,3.8,3.0,-1.0,3.0,0
D,20,7,7.0,8.0,-1.0,2,1,6,10.0,10.0,0.0,1,3,7,1.0,5,0.0,1,-1.0,5,11,6,13,10,3,1.0,0.0,1515.256645536605,1499.2476482645664,16.00899727203864,17.4,10.4,5.2,4.6,10.0,19.4,4.0,5.6,7.399999999999999,1.2000000000000002,0
A,20,6,5.0,11.0,-6.0,1,3,6,8.0,7.0,1.0,1,3,6,2.0,5,1.0,0,-7.0,17,7,-10,8,11,-3,-7.0,2.0,1486.1361307615266,1514.8601885340704,-28.7240577725438,11.0,14.0,2.8,5.8,15.0,7.2,4.8,4.2,-4.0,-2.0,0
A,20,3,3.0,9.0,-6.0,0,3,7,9.0,6.0,3.0,2,1,2,-4.0,5,1.0,-4,-9.0,19,14,-5,4,9,-5,-9.0,0.0,1443.4490396243646,1486.6831362716423,-43.23409664727774,13.0,17.0,3.6,5.4,12.8,14.0,5.4,3.6,0.1999999999999993,-1.8000000000000003,0
D,20,10,13.0,9.0,4.0,3,1,13,12.0,4.0,8.0,4,1,9,5.0,10,6.0,-3,-4.0,8,1,-7,12,22,-10,3.0,15.0,1514.8664835196453,1599.6197488809228,-84.7532653612775,16.0,11.0,5.6,3.8,14.2,10.2,5.4,2.2,1.8000000000000007,0.1999999999999993,0
A,20,5,5.0,8.0,-3.0,1,2,5,5.0,9.0,-4.0,1,2,6,1.0,2,-5.0,0,1.0,10,18,8,11,7,4,-1.0,-6.0,1499.278921795133,1475.8819195728163,23.39700222231681,11.2,11.8,4.4,5.2,15.6,10.0,4.4,4.0,-4.4,0.0,0
H,20,1,5.0,13.0,-8.0,0,1,3,1.0,11.0,-10.0,1,0,4,-1.0,6,-4.0,-2,2.0,20,15,-5,4,10,-6,-12.0,-8.0,1430.118977887479,1481.3325929010775,-51.2136150135982,13.0,14.4,3.6,6.0,6.8,17.2,1.4,5.0,6.2,2.2,0
A,20,6,8.0,8.0,0.0,1,3,12,12.0,2.0,10.0,4,0,5,0.0,6,1.0,-6,-10.0,10,2,-8,11,19,-8,0.0,15.0,1499.9843685198111,1556.9560040505228,-56.97163553071164,9.0,19.6,3.4,5.6,15.4,8.8,5.8,2.0,-6.4,-2.4,0
H,20,8,8.0,5.0,3.0,2,2,2,4.0,12.0,-8.0,0,2,6,1.0,2,-5.0,6,11.0,5,20,15,14,4,10,4.0,-11.0,1529.5404023637934,1429.4298298786512,100.11057248514226,15.0,6.4,4.6,3.2,13.6,17.2,3.6,6.0,1.4000000000000004,0.9999999999999996,0
H,20,11,9.0,3.0,6.0,3,2,4,7.0,9.0,-2.0,1,1,12,9.0,0,-11.0,7,8.0,1,19,18,23,7,16,15.0,-10.0,1595.7923359209312,1448.4605174437445,147.33181847718674,10.2,11.8,4.4,3.2,13.4,13.6,4.0,5.4,-3.200000000000001,0.40000000000000036,0
A,20,4,7.0,10.0,-3.0,1,1,8,10.0,6.0,4.0,2,2,6,2.0,4,-3.0,-4,-7.0,17,13,-4,9,10,-1,-4.0,-1.0,1465.8044871479128,1486.1293142410434,-20.32482709313058,10.6,13.6,3.6,4.8,12.6,13.2,4.0,4.6,-2.0,-0.3999999999999999,0
H,20,8,7.0,6.0,1.0,2,2,8,7.0,7.0,0.0,2,2,5,-1.0,6,0.0,0,1.0,14,7,-7,10,14,-4,-5.0,1.0,1492.9577655349892,1514.5199252813602,-21.56215974637098,15.4,11.4,4.0,3.0,17.2,10.6,5.8,5.0,-1.799999999999999,-1.7999999999999998,0
D,20,7,6.0,7.0,-1.0,2,1,12,11.0,5.0,6.0,4,0,6,0.0,7,3.0,-5,-7.0,11,4,-7,11,16,-5,-2.0,5.0,1487.551764127778,1531.17747858664,-43.62571445886192,11.2,15.6,3.2,3.2,14.2,13.4,4.8,3.8,-3.0,-1.5999999999999996,0
D,20,7,10.0,7.0,3.0,2,1,5,5.0,5.0,0.0,1,2,4,-1.0,4,-2.0,2,3.0,9,6,-3,12,14,-2,2.0,3.0,1500.7023460173557,1507.0636338594936,-6.361287842137926,13.6,14.6,5.8,4.0,8.6,12.2,3.2,3.6,5.0,2.5999999999999996,0
A,20,0,0.0,13.0,-13.0,0,0,4,4.0,8.0,-4.0,1,1,4,-4.0,5,-2.0,-4,-9.0,15,14,-1,10,11,-1,-10.0,-2.0,1462.9910533448124,1482.2030758329606,-19.21202248814825,8.8,15.8,2.4,5.6,11.6,12.2,3.6,5.4,-2.799999999999999,-1.2000000000000002,0
H,20,10,12.0,6.0,6.0,3,1,8,10.0,10.0,0.0,2,2,7,4.0,3,-2.0,2,6.0,3,8,5,17,13,4,9.0,3.0,1542.6823448368482,1518.6938964796368,23.988448357211382,20.8,10.6,6.8,3.8,16.0,11.0,5.2,4.2,4.800000000000001,1.5999999999999996,0
A,20,7,8.0,8.0,0.0,2,1,5,3.0,11.0,-8.0,1,2,4,-1.0,2,-9.0,2,8.0,16,18,2,9,8,1,-3.0,-9.0,1475.9035395999113,1471.4559169318036,4.44762266810767,10.4,14.0,4.2,3.6,12.0,14.0,3.2,5.6,-1.5999999999999996,1.0,0
H,20,12,12.0,2.0,10.0,4,0,1,2.0,8.0,-6.0,0,1,13,14.0,3,-6.0,11,16.0,2,18,16,22,9,13,16.0,-5.0,1570.355628455267,1450.7394137674885,119.61621468777868,15.2,9.4,5.6,1.8,10.4,12.0,3.6,4.4,4.799999999999999,1.9999999999999996,0
H,20,1,4.0,15.0,-11.0,0,1,5,6.0,7.0,-1.0,1,2,2,-6.0,6,0.0,-4,-10.0,20,14,-6,4,11,-7,-14.0,-1.0,1417.9166019174045,1486.584744115067,-68.66814219766275,11.4,20.8,2.8,7.4,8.6,16.6,3.0,4.8,2.8000000000000007,-0.20000000000000018,0
D,20,3,6.0,9.0,-3.0,1,0,12,12.0,5.0,7.0,4,0,7,1.0,10,5.0,-9,-10.0,19,3,-16,7,20,-13,-11.0,10.0,1438.865974957404,1557.5793880492474,-118.71341309184344,10.6,15.6,3.2,6.2,20.8,11.2,7.2,3.8,-10.200000000000001,-4.0,0
H,20,8,7.0,6.0,1.0,2,2,4,6.0,9.0,-3.0,1,1,10,5.0,5,-2.0,4,4.0,10,17,7,13,9,4,2.0,-5.0,1503.7968532672376,1459.698730194266,44.0981230729717,14.6,11.2,4.6,4.4,10.2,12.2,3.8,3.8,4.4,0.7999999999999998,0
A,20,8,6.0,5.0,1.0,2,2,13,10.0,3.0,7.0,4,1,8,1.0,11,6.0,-5,-6.0,7,1,-6,14,26,-12,0.0,16.0,1497.5282239992762,1605.3868784072718,-107.85865440799556,16.2,10.8,5.4,4.2,12.6,10.0,5.6,2.6,3.5999999999999996,-0.1999999999999993,0
D,20,10,10.0,6.0,4.0,3,1,0,1.0,12.0,-11.0,0,0,9,2.0,6,-6.0,10,15.0,5,16,11,17,10,7,5.0,-11.0,1529.1789325553746,1447.8748990095755,81.30403354579903,13.6,15.4,3.8,4.0,10.0,17.6,2.2,6.4,3.5999999999999996,1.5999999999999996,0
D,20,7,6.0,12.0,-6.0,2,1,8,8.0,4.0,4.0,2,2,6,0.0,8,3.0,-1,-10.0,15,10,-5,11,13,-2,-7.0,2.0,1487.660726337449,1500.9952614179988,-13.334535080549813,10.8,12.4,3.4,4.6,13.6,14.2,5.2,3.4,-2.799999999999999,-1.8000000000000003,0
H,20,6,5.0,4.0,1.0,1,3,8,8.0,5.0,3.0,2,2,10,5.0,8,3.0,-2,-2.0,7,5,-2,15,17,-2,3.0,7.0,1506.7707184588503,1541.0536303250403,-34.28291186618981,9.2,13.4,2.8,3.4,19.6,6.4,6.6,3.2,-10.400000000000002,-3.8,0
A,20,7,6.0,8.0,-2.0,2,1,7,6.0,7.0,-1.0,2,1,6,0.0,5,-2.0,0,-1.0,8,13,5,14,12,2,-1.0,-2.0,1497.3192301681977,1489.5503101590436,7.768920009153817,13.8,12.6,4.8,4.8,13.8,13.4,3.6,2.6,0.0,1.1999999999999997,0
A,20,8,10.0,6.0,4.0,2,2,10,6.0,4.0,2.0,3,1,6,2.0,5,-4.0,-2,2.0,11,12,1,13,13,0,0.0,-4.0,1501.194387621468,1509.9494668170732,-8.755079195605276,12.2,14.6,3.8,5.4,13.2,10.6,3.2,3.0,-1.0,0.5999999999999996,0
H,20,13,8.0,3.0,5.0,4,1,4,7.0,9.0,-2.0,1,1,8,0.0,0,-12.0,9,7.0,8,19,11,16,8,8,-2.0,-11.0,1525.546365839201,1444.129664027831,81.41670181136988,11.6,10.2,3.6,2.8,12.0,16.4,3.6,5.6,-0.40000000000000036,0.0,0
H,20,10,10.0,5.0,5.0,3,1,8,7.0,5.0,2.0,2,2,10,5.0,5,-2.0,2,3.0,3,5,2,21,18,3,10.0,4.0,1552.3156989788204,1524.3444007749058,27.97129820391456,21.4,12.6,7.2,3.6,10.0,12.8,3.6,3.6,11.399999999999999,3.6,0
D,20,1,2.0,8.0,-6.0,0,1,7,7.0,13.0,-6.0,2,1,6,1.0,5,-7.0,-6,0.0,18,14,-4,9,12,-3,-7.0,-7.0,1440.0401469899118,1488.2745030335889,-48.23435604367705,10.0,12.4,3.4,4.4,9.8,14.2,3.4,5.8,0.1999999999999993,0.0,0
A,20,7,7.0,8.0,-1.0,2,1,4,5.0,11.0,-6.0,1,1,7,0.0,2,-8.0,3,5.0,9,20,11,15,7,8,-1.0,-13.0,1505.9080225299667,1437.038344319817,68.86967821014969,13.6,13.0,3.8,3.2,12.2,19.2,3.0,6.4,1.4000000000000004,0.7999999999999998,0
H,20,13,9.0,4.0,5.0,4,1,5,6.0,8.0,-2.0,1,2,15,10.0,7,-2.0,8,7.0,1,13,12,29,13,16,17.0,-2.0,1616.5734496827297,1485.5974885993403,130.9759610833894,12.2,11.0,5.0,3.2,10.2,14.2,3.0,5.6,2.0,2.0,0
A,20,7,8.0,6.0,2.0,2,1,8,6.0,5.0,1.0,2,2,9,4.0,3,-3.0,-1,1.0,6,7,1,17,16,1,6.0,3.0,1523.479948008985,1517.7768950963946,5.703052912590465,18.8,7.4,6.2,3.4,17.6,9.8,5.0,3.8,1.1999999999999993,1.2000000000000002,0
H,20,8,8.0,4.0,4.0,2,2,11,9.0,4.0,5.0,3,2,5,-1.0,8,3.0,-3,-1.0,10,4,-6,14,18,-4,2.0,5.0,1500.381484721859,1525.5016246600403,-25.12013993818164,14.6,11.4,5.6,2.4,15.2,16.2,4.0,4.2,-0.5999999999999996,1.5999999999999996,0
H,20,1,4.0,10.0,-6.0,0,1,7,6.0,6.0,0.0,2,1,4,-3.0,6,-1.0,-6,-6.0,19,11,-8,9,14,-5,-6.0,-1.0,1445.7186883651088,1486.3416527238182,-40.6229643587094,8.2,15.4,2.8,4.6,13.8,11.6,4.6,4.2,-5.600000000000001,-1.7999999999999998,0
A,20,5,4.0,4.0,0.0,1,2,6,6.0,9.0,-3.0,2,0,5,-1.0,8,-1.0,-1,3.0,15,12,-3,11,14,-3,-2.0,-2.0,1467.4630017126542,1480.9615177972744,-13.498516084620178,9.0,15.4,2.2,4.2,15.4,11.6,4.8,4.4,-6.4,-2.5999999999999996,0
D,20,1,1.0,9.0,-8.0,0,1,12,12.0,1.0,11.0,4,0,4,-5.0,9,2.0,-11,-19.0,17,2,-15,11,25,-14,-11.0,18.0,1451.5522069049096,1581.0548952328434,-129.5026883279338,11.0,18.4,2.8,5.8,15.0,8.4,5.0,1.4,-4.0,-2.2,0
D,20,6,5.0,10.0,-5.0,2,0,2,2.0,8.0,-6.0,0,2,5,-3.0,4,-7.0,4,1.0,19,16,-3,10,12,-2,-12.0,-11.0,1456.1690134800765,1457.2543652906393,-1.08535181056277,11.2,21.2,3.0,6.0,11.2,16.0,2.8,5.2,0.0,0.20000000000000018,0
H,20,4,5.0,8.0,-3.0,1,1,7,7.0,7.0,0.0,2,1,5,-1.0,7,-1.0,-3,-3.0,12,11,-1,14,15,-1,-3.0,-2.0,1468.4793746469263,1486.7773533697073,-18.297978722780726,12.4,13.0,3.4,4.4,16.4,12.4,3.6,3.4,-3.9999999999999982,-0.20000000000000018,0
H,20,8,6.0,5.0,1.0,2,2,2,3.0,6.0,-3.0,0,2,13,7.0,3,-2.0,6,4.0,4,17,13,19,11,8,4.0,-3.0,1534.0395068029827,1452.0843187633109,81.95518803967184,17.0,12.4,4.6,4.4,8.0,17.8,2.2,5.0,9.0,2.3999999999999995,0
H,20,4,7.0,8.0,-1.0,1,1,1,0.0,6.0,-6.0,0,1,8,2.0,3,-6.0,3,5.0,20,18,-2,8,10,-2,-12.0,-7.0,1431.8118860484424,1442.2472596413336,-10.43537359289121,12.6,17.0,3.8,6.2,9.6,12.4,3.0,4.6,3.0,0.7999999999999998,0
D,20,5,4.0,12.0,-8.0,1,2,13,9.0,4.0,5.0,4,1,6,0.0,11,5.0,-8,-13.0,14,1,-13,13,32,-19,-7.0,19.0,1486.067390382167,1626.812151531998,-140.74476114983077,10.2,14.6,3.8,5.6,15.4,10.0,6.0,3.4,-5.200000000000001,-2.2,0
D,20,7,6.0,5.0,1.0,2,1,4,7.0,9.0,-2.0,1,1,10,5.0,5,-2.0,3,3.0,7,15,8,18,12,6,3.0,-4.0,1509.629750853597,1463.5809664420003,46.04878441159644,9.4,15.6,3.2,4.8,9.0,14.8,3.4,4.4,0.40000000000000036,-0.19999999999999973,0
A,20,5,5.0,8.0,-3.0,1,2,7,9.0,6.0,3.0,2,1,5,0.0,7,2.0,-2,-6.0,13,8,-5,13,17,-4,-4.0,5.0,1475.358786750072,1507.217336302397,-31.858549552324803,9.6,14.6,2.4,5.8,21.4,8.8,8.0,3.2,-11.799999999999999,-5.6,0
H,20,8,8.0,6.0,2.0,2,2,15,7.0,1.0,6.0,5,0,10,3.0,7,-2.0,-7,-4.0,6,5,-1,18,19,-1,4.0,-1.0,1508.3468110335584,1537.8641438185896,-29.51733278503116,15.8,17.0,4.0,4.4,12.6,10.6,4.0,2.6,3.200000000000001,0.0,0
A,20,13,13.0,1.0,12.0,4,1,10,10.0,6.0,4.0,3,1,15,16.0,8,3.0,3,8.0,2,3,1,26,24,2,18.0,11.0,1575.3527368471136,1567.0303489001292,8.322387946984463,16.6,8.0,5.2,0.8,20.6,13.0,7.8,4.0,-4.0,-2.5999999999999996,0
H,20,6,7.0,10.0,-3.0,2,0,11,9.0,3.0,6.0,3,2,3,-5.0,8,3.0,-5,-9.0,10,9,-1,17,17,0,-1.0,3.0,1496.3402007466177,1517.536298348341,-21.19609760172329,18.2,12.2,5.2,4.2,15.4,11.2,5.2,2.2,2.799999999999999,0.0,0
H,20,8,6.0,4.0,2.0,2,2,7,8.0,7.0,1.0,2,1,8,2.0,0,-9.0,1,1.0,8,18,10,19,11,8,3.0,-11.0,1507.5214567169687,1448.2923083034218,59.22914841354691,10.4,14.4,3.0,5.2,16.0,17.8,3.8,6.2,-5.6,-0.7999999999999998,0
A,20,1,2.0,8.0,-6.0,0,1,4,3.0,6.0,-3.0,1,1,6,1.0,6,-1.0,-3,-3.0,20,11,-9,10,17,-7,-8.0,-2.0,1425.7668373863542,1485.3212494854945,-59.554412099140336,12.0,15.0,3.6,4.6,12.6,12.6,3.0,4.0,-0.5999999999999996,0.6000000000000001,0
A,20,4,3.0,7.0,-4.0,1,1,8,6.0,5.0,1.0,2,2,5,1.0,5,0.0,-4,-5.0,15,5,-10,13,21,-8,-5.0,5.0,1460.8218289518095,1525.702873409964,-64.88104445815429,9.8,13.6,2.2,5.4,13.8,15.0,3.4,4.0,-4.0,-1.1999999999999997,0
A,20,5,7.0,8.0,-1.0,1,2,3,3.0,6.0,-3.0,0,3,7,1.0,2,-8.0,2,2.0,14,16,2,13,13,0,-4.0,-11.0,1465.6892605786288,1457.204383155233,8.484877423395801,9.8,15.6,3.6,4.2,12.8,15.2,3.8,4.8,-3.0,-0.19999999999999973,0
H,20,10,7.0,3.0,4.0,3,1,4,5.0,7.0,-2.0,1,1,13,6.0,4,-3.0,6,6.0,4,12,8,22,15,7,7.0,-3.0,1546.3338083775418,1469.935478531139,76.39832984640248,15.0,11.6,4.4,4.4,15.6,13.0,3.8,3.0,-0.5999999999999996,0.6000000000000005,0
D,20,7,5.0,8.0,-3.0,2,1,12,6.0,2.0,4.0,4,0,5,-3.0,7,1.0,-5,-7.0,19,9,-10,11,19,-8,-12.0,-2.0,1456.2189956154828,1520.508081442184,-64.28908582670124,10.0,20.4,3.2,6.2,10.2,11.6,3.0,2.8,-0.1999999999999993,0.20000000000000018,0
H,20,11,7.0,3.0,4.0,3,2,9,8.0,7.0,1.0,3,0,15,10.0,8,-1.0,2,3.0,1,8,7,33,20,13,19.0,0.0,1620.6633383819983,1513.315107915745,107.3482304662532,17.4,11.0,6.2,3.2,17.0,10.2,5.0,2.8,0.3999999999999986,1.2000000000000002,0
H,20,9,8.0,4.0,4.0,3,0,10,5.0,4.0,1.0,3,1,6,2.0,10,3.0,-1,3.0,7,3,-4,20,26,-6,6.0,15.0,1521.7542941006593,1558.9695500044515,-37.21525590379224,19.8,9.8,7.2,2.6,15.2,8.6,3.8,1.8,4.600000000000001,3.4000000000000004,0
A,20,6,4.0,4.0,0.0,1,3,10,9.0,5.0,4.0,3,1,6,0.0,10,6.0,-4,-4.0,14,2,-12,14,27,-13,-7.0,14.0,1492.2162035321664,1583.4135357427913,-91.19733221062484,10.2,15.4,4.2,4.6,19.6,11.8,6.6,3.4,-9.400000000000002,-2.3999999999999995,0
D,20,8,7.0,5.0,2.0,2,2,1,1.0,7.0,-6.0,0,1,7,0.0,3,-4.0,7,8.0,11,18,7,17,11,6,2.0,-6.0,1500.5613911792134,1439.7900171887518,60.7713739904616,14.4,11.8,5.0,3.0,8.0,15.2,1.8,4.4,6.4,3.2,0
D,20,1,2.0,8.0,-6.0,0,1,3,2.0,7.0,-5.0,1,0,4,-2.0,6,-4.0,-2,-1.0,17,16,-1,12,13,-1,-6.0,-6.0,1442.56044614931,1447.7754572418285,-5.21501109251858,8.4,14.4,1.4,4.6,11.0,14.2,2.4,5.4,-2.5999999999999996,-1.0,0
D,20,6,6.0,7.0,-1.0,2,0,6,5.0,6.0,-1.0,1,3,8,1.0,5,-7.0,0,0.0,8,14,6,20,14,6,0.0,-10.0,1498.6052161986145,1480.3221275859955,18.28308861261894,11.4,15.4,2.8,4.2,9.6,15.4,4.0,4.4,1.8000000000000007,-1.2000000000000002,0
H,20,13,12.0,4.0,8.0,4,1,6,5.0,5.0,0.0,1,3,10,4.0,5,0.0,7,8.0,2,11,9,30,18,12,17.0,2.0,1595.3076116889622,1497.7909622186553,97.5166494703069,18.4,11.0,6.4,3.0,14.0,10.6,4.8,2.6,4.399999999999999,1.6000000000000005,0
H,20,10,5.0,2.0,3.0,3,1,13,9.0,2.0,7.0,4,1,11,3.0,9,2.0,-3,-4.0,9,1,-8,20,36,-16,-2.0,22.0,1517.5807931285117,1631.8712976022591,-114.29050447374766,10.8,10.6,3.4,2.8,18.0,9.2,7.0,2.2,-7.199999999999999,-3.6,0
H,20,4,6.0,9.0,-3.0,1,1,8,5.0,6.0,-1.0,2,2,8,2.0,5,-6.0,-4,-2.0,19,18,-1,11,12,-1,-13.0,-12.0,1434.9937919659158,1459.1462839291553,-24.152491963239527,14.8,18.4,3.2,6.4,9.6,19.6,3.0,5.8,5.200000000000001,0.20000000000000018,0
H,20,4,6.0,8.0,-2.0,1,1,9,7.0,4.0,3.0,3,0,7,0.0,9,3.0,-5,-5.0,13,6,-7,15,23,-8,-4.0,7.0,1457.3981215420365,1539.4615954227809,-82.06347388074437,15.0,11.0,4.4,3.2,20.6,8.8,7.8,2.2,-5.600000000000001,-3.3999999999999995,0
D,20,9,7.0,8.0,-1.0,3,0,4,5.0,7.0,-2.0,1,1,6,-1.0,5,-2.0,5,1.0,10,15,5,20,13,7,-3.0,-5.0,1502.1071486954847,1449.298595195278,52.8085535002067,15.6,11.0,5.0,4.0,11.6,13.2,3.4,4.0,4.0,1.6,0
H,20,8,6.0,5.0,1.0,2,2,8,6.0,4.0,2.0,2,2,13,6.0,2,-4.0,0,-1.0,5,8,3,24,22,2,6.0,5.0,1538.7492451199453,1520.8199730544748,17.929272065470514,13.6,15.4,3.8,4.0,12.6,13.6,3.8,4.6,1.0,0.0,0
H,20,6,4.0,4.0,0.0,1,3,1,3.0,9.0,-6.0,0,1,4,-5.0,0,-8.0,5,6.0,13,20,7,16,10,6,-10.0,-10.0,1473.5950485385838,1412.4828706732342,61.11217786534962,10.8,16.4,3.2,5.0,14.2,15.8,3.6,4.6,-3.3999999999999986,-0.3999999999999999,0
A,20,7,4.0,5.0,-1.0,2,1,12,8.0,3.0,5.0,4,0,12,9.0,5,-2.0,-5,-6.0,4,5,1,26,25,1,14.0,8.0,1541.26224868233,1558.8711653666446,-17.608916684314636,12.4,10.8,3.6,3.2,13.2,10.8,3.6,4.4,-0.7999999999999989,0.0,0
H,20,6,6.0,7.0,-1.0,2,0,10,6.0,3.0,3.0,3,1,8,3.0,8,2.0,-4,-4.0,6,7,1,23,23,0,6.0,-1.0,1519.751178087011,1538.6620899181432,-18.910911831132125,17.2,10.2,6.4,2.6,9.8,14.6,3.4,3.8,7.399999999999999,3.0000000000000004,0
H,20,8,5.0,5.0,0.0,2,2,4,4.0,7.0,-3.0,1,1,5,-3.0,7,0.0,4,3.0,19,5,-14,12,26,-14,-14.0,13.0,1442.0358087985558,1526.0724756337388,-84.03666683518304,11.4,15.4,3.2,4.4,13.4,9.8,3.8,3.4,-2.0,-0.5999999999999996,0
H,20,10,8.0,3.0,5.0,3,1,2,2.0,7.0,-5.0,0,2,15,11.0,3,-4.0,8,10.0,1,18,17,36,13,23,21.0,-6.0,1610.790000812627,1442.8005882509092,167.98941256171815,19.6,9.6,7.0,2.6,9.2,13.6,1.6,4.6,10.400000000000002,5.4,0
D,20,5,4.0,4.0,0.0,1,2,6,7.0,8.0,-1.0,2,0,6,0.0,3,-4.0,-1,1.0,15,13,-2,14,18,-4,-5.0,-3.0,1451.7119625368275,1477.1085388778065,-25.396576340978527,13.0,14.4,4.0,3.2,13.4,12.0,4.0,4.0,-0.40000000000000036,0.0,0
A,20,1,4.0,10.0,-6.0,0,1,13,12.0,4.0,8.0,4,1,5,-1.0,10,7.0,-12,-14.0,20,2,-18,10,33,-23,-11.0,18.0,1399.2685210936563,1606.931129501926,-207.6626084082693,13.4,17.4,3.4,5.4,19.0,11.0,5.8,3.0,-5.6,-2.4,0
D,20,4,2.0,5.0,-3.0,0,4,10,7.0,4.0,3.0,3,1,5,-3.0,7,1.0,-6,-6.0,14,4,-10,15,27,-12,-10.0,8.0,1481.163318606556,1553.9243037805384,-72.76098517398236,9.4,16.6,2.8,4.6,14.6,13.4,4.8,3.2,-5.199999999999999,-2.0,0
H,20,1,1.0,7.0,-6.0,0,1,9,5.0,3.0,2.0,2,3,2,-4.0,5,-4.0,-8,-8.0,16,11,-5,14,19,-5,-6.0,-9.0,1447.5353151402292,1486.8093981181614,-39.27408297793227,10.6,13.8,2.4,4.8,11.6,14.8,4.4,4.4,-1.0,-2.0000000000000004,0
H,20,15,10.0,3.0,7.0,5,0,7,6.0,6.0,0.0,2,1,13,6.0,6,-2.0,8,7.0,3,9,6,28,21,7,9.0,0.0,1574.0609384152358,1497.764025178054,76.2969132371818,12.0,10.6,3.6,4.0,13.2,14.0,2.6,3.8,-1.1999999999999993,1.0,0
A,20,7,7.0,7.0,0.0,2,1,7,5.0,7.0,-2.0,2,1,11,5.0,7,-4.0,0,2.0,8,10,2,22,21,1,3.0,-3.0,1505.6449143938817,1499.693781353935,5.951133039946626,13.2,13.2,4.2,5.4,14.8,11.8,4.2,4.6,-1.6000000000000014,0.0,0
H,20,5,5.0,6.0,-1.0,1,2,7,7.0,7.0,0.0,2,1,8,3.0,0,-7.0,-2,-1.0,13,18,5,18,14,4,1.0,-11.0,1486.1674444056916,1452.1042670965153,34.06317730917635,12.4,12.8,4.6,3.2,15.6,17.8,4.2,5.4,-3.1999999999999993,0.39999999999999947,0
H,20,1,2.0,8.0,-6.0,0,1,7,7.0,6.0,1.0,2,1,9,7.0,4,-1.0,-6,-7.0,5,10,5,26,21,5,12.0,3.0,1506.2761901766248,1500.6037839720398,5.672406204585059,12.8,10.2,3.4,3.8,11.8,14.2,4.2,3.4,1.0,-0.8000000000000003,0
H,20,10,8.0,5.0,3.0,3,1,1,4.0,9.0,-5.0,0,1,13,6.0,0,-7.0,9,8.0,4,20,16,28,10,18,8.0,-12.0,1550.6216781548228,1391.8351075561836,158.78657059863917,14.2,13.6,5.4,3.2,13.8,15.6,3.6,5.0,0.3999999999999986,1.8000000000000003,0
H,20,10,6.0,6.0,0.0,3,1,8,5.0,5.0,0.0,2,2,7,0.0,4,-8.0,2,0.0,7,17,10,24,15,9,-2.0,-13.0,1515.9678143590947,1461.8320942556695,54.135720103425,14.0,12.6,4.2,4.4,10.0,16.0,3.0,5.0,4.0,1.2000000000000002,0
H,20,6,6.0,8.0,-2.0,2,0,4,2.0,5.0,-3.0,1,1,10,4.0,7,-1.0,2,1.0,18,14,-4,14,17,-3,-13.0,-5.0,1437.6679275301672,1465.336289067706,-27.668361537538885,15.6,15.8,4.2,5.2,11.2,13.6,3.0,4.6,4.4,1.2000000000000002,0
A,20,2,2.0,8.0,-6.0,0,2,4,6.0,8.0,-2.0,1,1,4,-2.0,2,-4.0,-2,-4.0,19,9,-10,13,22,-9,-8.0,2.0,1433.985422774993,1489.370881388722,-55.38545861372927,8.4,13.2,1.4,4.6,14.0,12.8,3.8,5.4,-5.6,-2.4,0
